ID	COLNR	DATE	LongD	LongM	LongS	LongH	LatD	LatM	LatS	LatH	SPECIES	SCODE_NEW	SUB_NEW	SP_ID	COUNTRY	ADM1	ADM2	LOCALITY	PLRV1	PLRV2	FROST
3969	DIM s.n.		71	30	0	W	41	0	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Los Lagos	Nahuel Huapi National Park.		S	50
3924	SC 4406	19890222	71	58	0	W	40	2	0	S	S. palustre Poepp.	pls		133	CHILE	Valdivia	Futrono	"32.7 km S of Puente Puerto Fui, over Rio Fui, on W side of private road."			50
3929	SC 4451	19890203	71	52	43	W	41	0	19	S	S. palustre Poepp.	pls		133	CHILE	Llanquihue	Puerto Varas	"Llanquihue.  On road from Puella (Chile) to San Carlos de Bariloche (Argentina), Ca. 3 km W of Chile-Argentina border, on slope off S side of road."			50
3980	SC 4329	19890102	70	43	0	W	34	45	0	S	S. palustre Poepp.	pls		133	CHILE	Colchagua	San Fernando	"Colchagua.  5.7 km E of the intersection of road to Bellavista and road to Termas del Flaco, in shaded canyon on S side of road."			50
3911	SC 4484	19890322	72	57	0	W	37	47	0	S	S. palustre Poepp.	pls		133	CHILE	Malleco	Los Sauces	"Malleco.  Comuna Angol, sector Chanleo, Parque Nacional Nahuelbuta, end of dirt road, Ca. 5 km (by air) W La Paz, Ca. 22 km (by air) W of center of Angol, by guarda del Parque home."			58
3912	SC 4400	19890221	72	55	0	W	39	36	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Loncoche	18 km NW of Termas de Liquine.			58
3913	SC 4407	19890223	72	52	0	W	40	20	0	S	S. palustre Poepp.	pls		133	CHILE	Valdivia	Lago Ranco	"Vladivia.  In wet rocky seepage slope, just upriver of entrance to Petroglypho Cachillahue, S side of Rio Bueno, Ca. 5 km (by air) E of center of town of Rio Bueno."			58
3914	BRU 81-8		72	40	0	W	39	9	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Golbea	Cautin.  Quetrihue			58
3915	SC 4408	19890224	72	14	0	W	40	39	0	S	S. palustre Poepp.	pls		133	CHILE	Valdivia	Rio Bueno	"Osorno.  On N side of CH 215, E of Osorno, ca. 50 m N of road by fence, 1.7 km W of Puente Gol Gol #1 (over Rio Gol Gol), 8 km (by air) E of E end of Lago Puyehue."			58
3916	SC 4397	19890221	72	10	0	W	39	34	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Villarrica	"Ca. 100 m downstream of bridge over stream at W end of Laguna Pullingue, (a small lake on S side of Laguna Calafquen), on S side of river."			58
3918	SC 4398	19890221	72	6	0	W	39	34	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Villarrica	"On N side of rd. at Nomeco, on S side of Lago Calafquen, ca. 150 m E of Puente Nomeco."			58
3919	SC 4409	19890224	72	4	0	W	40	40	0	S	S. palustre Poepp.	pls		133	CHILE	Osorno	Entre Lagos	"Osorno.  6 km from Aduana Paharitos station near border with Argentina, in ditch on S side of CH 215, E of Osorno, 13.9 km W of border with Argentina."			58
3920	SC 4450	19890203	72	2	0	W	41	6	0	S	S. palustre Poepp.	pls		133	CHILE	Llanquihue	Puerto Varas	"Llanquihue.  At Pte. Peulla, on wet shaded slope by boat landing."			58
3921	SC 4452	19890203	72	1	0	W	41	6	0	S	S. palustre Poepp.	pls		133	CHILE	Llanquihue	Puerto Varas	"Llanquihue.  At base of Salta Los Novios, along trail S of hotels in Puella, Ca. 0.5 km S of border crossing road."			58
3925	SC 4460	19890308	71	58	0	W	39	19	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Pucon	"Cautin.  At Zonzon Seco; at base of W facing hill, at border of Nothofagus woods and lava field, in Parque Nacional Volcan Villarrica, 11 km, by air, NNW of apex of Volcan Villarrica."			58
3926	SC 4396	19890217	71	55	0	W	38	47	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Vilcun	"Cautin.  Sector Ballica Fundo Venecia, on hill 10 km SW of Cherquenco, on road to Lomacura, on Cordillera de Melo."			58
3928	UAC 1315	19780106	71	53	0	W	38	41	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Vilcun				58
3930	SC 4401	19890221	71	52	0	W	39	44	0	S	S. palustre Poepp.	pls		133	CHILE	Valdivia	Panguipulli	In streambed adjacent to Termas de Liquine.			58
3931	SC 4402	19890222	71	52	0	W	39	44	0	S	S. palustre Poepp.	pls		133	CHILE	Valdivia	Panguipulli	"8.1 km S of crosssing of road to Liquine-Los Antiquesroad and road to Choshuenco, just N of Pasas, just NW of Lago Neltume in arroyo at bridge crossing."			58
3932	SC 4354	19890214	71	51	33	W	38	22	39	S	S. palustre Poepp.	pls		133	CHILE	Malleco	Curacautin	"Malleco.  On N side of rd from Curacautin to Manzanar, 4 km E of Salto Indio (where Rio Indio intersects Rio Cautin)."			58
3933	SC 4464	19890310	71	46	0	W	39	25	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Pucon	"Cautin.  At Termas Palguin, along side of Rio Palguin, frequent along baths and wells of Termas Palguin."			58
3934	SC 4462	19890309	71	45	0	W	39	15	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Pucon	"Cautin.  On E side road from Villa San Pedro to Papal (this road not on road or topographic maps), in a small stream in a small arroyo, NE of San Pedro, Ca. 17 km (by air) E of Pucon."			58
3935	SC 4463	19890310	71	45	0	W	39	25	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Pucon	"Cautin.  Ca. 100 km downstream of Salto El Leon, Ca. 1 km (by air) E of Termas Palguin."			58
3936	SC 4465	19890310	71	45	0	W	39	24	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Pucon	"Cautin.  Ca. 100 m downstream (N) of Salto la China, Ca. 0.5 km NE of junction of road to Termas Panguin and Salto el Leon."			58
3937	SC 4395	19890217	71	44	0	W	38	38	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Vilcun	"Malleco.  At S-facing base of large escarpment, just N of Volcan Lliama, valley of Rio Captren, ca. 5 km W of W end of Laguna Conguillo."			58
3938	SC 4457	19890307	71	43	0	W	40	3	0	S	S. palustre Poepp.	pls		133	CHILE	Valdivia	Panguipulli	"4.2 km S of loading dock at Pirehueico, on E side of road on land Manual Jesus Sepulbeda Varela."			58
3939	SCl 4533	19900223	71	42	0	W	40	43	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Los Lagos	"Lagos.  On NE side of route 231, 4.7 km SE of junction of road to Chile to Puerto Puyehue."			58
3940	SC 4458	19890307	71	42	0	W	41	1	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Los Lagos	"E of E end of Lago Pirehueico, 2.3 km N of junction of road diverting 1 km S of CH 203 (border crossing road), beginning 1 km S of S end of Lago Pirehueico."			58
3941	SC 4459	19890307	71	42	0	W	39	56	0	S	S. palustre Poepp.	pls		133	CHILE	Valdivia	Panguipulli	"E of Lago Pirehueico, rd diverting 1 km S of CH 203 (border crossing road), beginning 1 km S of S end of Lago Pirehueico."			58
3942	SC 4487	19890323	71	42	0	W	37	22	0	S	S. palustre Poepp.	pls		133	CHILE	Biobio	Antuco	"Bio-Bio.  Along N side of Rio Rucue where floodplain meets slope, 4 km ESE of Mileo (where dirt road meets Rio Rucue), 6 km SSW of Antuco."			58
3943	SC 4456	19890307	71	41	0	W	40	6	0	S	S. palustre Poepp.	pls		133	CHILE	Valdivia	Panguipulli	"Next to logging road, on W side of valley of Rio Huahum, Ca. 2 km W of border crossing with Argentina, ca. 1 km S of CH 203 (border crossing road), S of Pirehueico."			58
3944	SCl 4534	19900223	71	40	0	W	40	47	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Los Lagos	"Lagos.  On N end of Peninsula Quetrihue, just S of Villa la Angostura, ca. 1 km S of entrance to park, along old road."			58
3945	SC 4392	19890217	71	39	0	W	38	47	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Melipeuco	"Cautin.  Sector Trafun, at Las Vertientes in front of park superintendents house, on path to waterfall, in Parque Nacional Conquillo."			58
3947	SCl 4521	19900220	71	38	0	W	40	7	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Lacar	"On N side of dirt road on NE side of Lago Monthue 42 km W of route 234, 7.9 km W of Arroyo Quechequina, on route 234 just N of San Martin de Los Andes, 2.7 km E of aduana station."			58
3948	SC 4393	19890217	71	38	0	W	38	42	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Melipeuco	"Cautin.  1.2 km S of S end of Laguna Arco Iris, 13 km N of guard superintendent's house, just S of Laguna Verde."			58
3949	SC 4472	19890212	71	37	7	W	39	6	10	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Pucon	"Cautin.  Along small streamlet flowing from the E into Rio Blanco, Ca 5 m E of Rio Blanco, Ca. 100 m N of where a hot spring enters Rio Blanco."			58
3950	SCl 4528	19900221	71	37	0	W	39	49	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Huiliches	"On S side of Laguna Epulafquen, on road to Puerto Carirrine at Chile border, 11.6 km past road on W end of Lago Curruhue that divides to campground and Chile border road."			58
3951	SCl 4529	19900222	71	37	0	W	40	37	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Los Lagos	"Along route 65, 2.5 km E of route 234."			58
3953	SCl 4535	19900223	71	37	0	W	40	48	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Los Lagos	"Lagos.  Along route 231, 8.2 km NW of Arroyo de la Estacada, just NW of Puerto Manzano, SE of Villa La Angostura."			58
3954	SCl 4537	19900223	71	37	0	W	40	48	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Los Lagos	"Lagos.  Along route 231, 7.1 km NW of Arroyo de la Estacada, by Puerto Manzano, SE of Villa La Angostura."			58
3955	SC 4466	19890310	71	36	0	W	39	25	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Curarrehue	"Cautin.  By edge of potato field on jeep road from Huililco to Caren, about 1 km (by air) on NW side of top of hill."			58
3956	SCl 4536	19900223	71	35	0	W	40	49	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Los Lagos	"Lagos.  Along route 231, 5.7 km NW of Arroyo de la Estacada, just SE of Puerto Manzano, SE of Villa La Angostura."			58
3957	SC 4461	19890309	71	35	0	W	39	11	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Pucon	"Cautin.  At Huife Alfo, on land of Delfin Guirrez, 20 m NW of stream on NW side of road, 8.2 km NE of Termas de Huife;"			58
3958	SCl 4527	19900221	71	34	0	W	39	50	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Huiliches	"On N side of Laguna Verde, on road to Puerto de Carirrine at Chile border, 1.8 km past road on W end Lago Curruhue that divides to Campground and Chile border."			58
3959	SC 4468	19890311	71	34	0	W	39	18	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Curarrehue	"Cautin.  2.2 km N of Cuarrehue-Termas Panguin Road along the road to Los Chilcos and Reclira Alto, on E side of Rio Pangui in wet slippage bank by river."			58
3960	SCl 4520	19900220	71	33	0	W	40	8	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Lacar	"On dirt road on N side of Lago Lacar, on way to Hua-Hum, 28.2 km W of route 234 just N of San Martin de Los Andes."			58
3961	SCl 4526	19900221	71	33	0	W	39	51	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Huiliches	"On S side of road to Lago Curruhue, 30.7 km W of junction of road on S side of lake, to Chile border at Puerto Cararrine and road to San Martin de Los Andes."			58
3962	SCl 4538	19900224	71	33	0	W	40	51	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Los Lagos	"Lagos.  On NE side of route 231, 1.6 km SE of Arroyo de la Estacada, SE of Villa La Angostura."			58
3963	SCl 4539	19900224	71	33	0	W	40	51	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Los Lagos	"Lagos.  On NE side of route 231, 1.4 km SE of Arroyo de la Estacada, SE of Villa La Angostura."			58
3964	SCl 4540	19900224	71	32	0	W	40	51	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Los Lagos	"Lagos.  On NE side of route 231, 3.9 km SE of Arroyo de la Estacada, SE of Villa la Angostura."			58
3965	SCl 4519	19900220	71	31	0	W	40	8	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Lacar	"Huiliches.  On dirt road on N side of Lago Lacar, on way to Hua-Hum, 24.5 km W of route 234, just N of San Martin de Los Andes."			58
3966	SC 4467	19890311	71	31	0	W	39	15	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Curarrehue	"Cautin.  On SE side of road, SW of Termas de Pangui."			58
3967	SCl 4525	19900221	71	30	0	W	39	51	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Huiliches	"On S side of Lago Curruhue, 27.0 km W of junction of road on S side of this lake to Chile border at Puerto Cararrine and road to San Martin de Los Andes."			58
3968	SCl 4541	19900224	71	30	0	W	40	52	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Los Lagos	"Lagos.  On NE side of route 231, 8.1 km SE of Arroyo de la Estacada, SE of Villa la Angostura."			58
3970	SCl 4524	19900221	71	29	0	W	39	51	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Huiliches	"On S side of Lago Currhue, 25.9 km W of junction of road on S side of this lake to Chile border at Puerto Cararrine and road to San Martin de Los Andes."			58
3971	SC 4469	19890311	71	29	0	W	39	21	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Curarrehue	"Cautin.  5.2 km along road to Paso de Huirinlil (pass at Argentina border), from junction of this road and road just outside of Curarrehue to Reigolil, 1.5 km W of W end of small lake by W end of Huincapalihu"			58
3972	SCl 4522	19900220	71	27	0	W	40	11	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Lacar	"In stream just above waterfall at quila quina, on S side of Lago Lacar, SW of San Martin de Los Andes."			58
3973	SC 4471	19890212	71	27	0	W	39	5	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Curarrehue	"Cautin.  Ca. 1 km E of valley N of police (carabineros), station at Reigolil, on road diverging to the E, 6.1 km N of this station, land of Edwardo Gonzalez Rosas."			58
3975	SC 4391	19890216	71	26	0	W	38	51	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Melipeuco	Cautin.  16 km W of garabiniros (police) station in Icalma along streamside on N side of road.			58
3976	SC 4390	19890216	71	24	0	W	38	51	0	S	S. palustre Poepp.	pls		133	CHILE	Cautin	Melipeuco	Malleco.  13 km W of garabinero (police) station in Icalma.			58
3977	SCl 4517	19900219	71	20	0	W	39	45	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Huiliches	"Huiliches.  On both sides of dirt road, on N side of Lago Huechulafquen, 12.7 km E of gendarmeria post of W end of lake."			58
3978	SCl 4518	19900219	71	16	0	W	39	45	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Huiliches	"Huiliches.  On S side of road, N side of Lago Huechulafquen Huechulafquen, 22.3 km E of gendarmeria post on W end of lake."			58
3946	SC 4488	19890324	71	39	0	W	37	51	0	S	S. palustre Poepp.	pls		133	CHILE	Biobio	Quilago	"Bio-Bio.  At Puente Boquia Margo, 3.2 km N of carabineros (police) station, Alto Biobio, along road to Los Chenques (frontier road to Argentina), on E side of road."			83
3917	SC 4405	19890222	72	8	0	W	39	54	0	S	S. palustre Poepp.	pls		133	CHILE	Valdivia	Panguipulli	100 m NE of corner of road crossing of road to Volcan El Mocho and road to Choshuenco.			
3952	SCl 4531	19900223	71	37	0	W	40	47	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Los Lagos	"On an abandoned road just W of route 231, 2.5 km S of Ruca Malen."			
3974	DEL NSP	19730202	71	27	0	W	40	12	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Lacar				
3979	PEH 1890		71	9	0	W	41	3	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen	Los Lagos	Parque Nacional de Nahuel Huapi			
3981	DEL BALC 73002	19730202	71	27	0	W	40	12	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Quindio		"Quiaquina, al lado del Lago Lacar cerca de la fuente de agua mineral"			
5541	SC 4453	19890303	72	24	0	W	41	8	0	S	S. palustre Poepp.	pls		133	CHILE	Lagos		"Llanquihue.  On S side of Lago Todos Los Santos, just across lake from hotel and marina at Petrohue, Ca. 300 m S of lake."			
5542	SC 4454	19890304	72	16	0	W	41	22	0	S	S. palustre Poepp.	pls		133	CHILE	Lagos		"Llanquihue.  Just N of Ralun, 5.3 km E and then N from Puente Petrohue (bridge crossing over, Rio Petrohue on N end of Bahia Ralun)."			
5543	SC 4455	19890304	72	16	0	W	41	18	0	S	S. palustre Poepp.	pls		133	CHILE	Lagos		"Llanquihue.  On land of Jorge Barrio, Ca. 8 km (by air), N of town of Ralun, Ca. 3 km, by air, SSW of S end of Lago Callutue."			
5544	SC 4399	19890221	71	59	0	W	39	34	0	S	S. palustre Poepp.	pls		133	CHILE	Lagos		"Valdivia.  At base of large hill, just N of intersection of roads on E end of Lago Calafquen, ca. 1 km (by air) E from E end of Lago Calafquen."			
5545	SC 4403	19890222	71	58	0	W	39	43	0	S	S. palustre Poepp.	pls		133	CHILE	Lagos		"Valdivia.   14.6 km S of crossing of road to Linquine-Los Antiques road and road to Choshuenco, on SE side of Lago Nel tume."			
5546	SC 4355	19890215	71	51	0	W	38	27	0	S	S. palustre Poepp.	pls		133	CHILE	Araucania		"Malleco.  Just upriver of bridge crossing over this river, 5.5 km S of Curacautin."			
5547	SC 4356	19890215	71	50	0	W	38	27	0	S	S. palustre Poepp.	pls		133	CHILE	Araucania		"Malleco.  In streambank ca. 0.5 km upstream of Puente Blanco, where Curacautin-Lonquimay Rd crosses Rio Calleco, Ca. 5 km E of Curacautin."			
5548	SC 4353	19890214	71	45	0	W	38	27	0	S	S. palustre Poepp.	pls		133	CHILE	Araucania		"Malleco.  Below falls at Salto Indio, (where Rio Indio joins Rio Cautin), E of Curacautin."			
5549	SC 4486	19890323	71	43	0	W	37	22	0	S	S. palustre Poepp.	pls		133	CHILE	Biobio		"Among rocks in Rio Rucue, 2 km ESE of Mileo (where dirt road meets Rio Rucue), 7 km (by air), SW of Antuco."			
5550	SC 4351	19890210	71	36	0	W	37	54	0	S	S. palustre Poepp.	pls		133	CHILE	Biobio		"Biobio.  Ca. 3 km SE of Alto Biobio, on N side of Rio Panque, 200 m downstream of bridge (Puente Pangue); growing Next to 4850."			
5551	SC 4470	19890312	71	35	0	W	39	16	0	S	S. palustre Poepp.	pls		133	CHILE	Araucania		"Cautin.  On W bank of Rio Trancura, 50 m S of bridge crossing over this river in town of Curarrehue, in back of house number 1016."			
5552	SCl 4530	19900222	71	24	0	W	40	39	0	S	S. palustre Poepp.	pls		133	ARGENTINA	Neuquen		"Neuquen.  Along route 65, S of Lago Traful, 24.8 km E of Route 234, 0.4 km W of Villa Trafol."			
3983	EBS 1895	19581130	73	54	0	W	13	25	0	S	S. pampasense Hawkes	pam		134	PERU	Ayacucho	Cangallo	"Huamanga.  Chumbis, 5 km before the village."		R	
3984	HHCH 5230	19710418	73	53	0	W	13	23	0	S	S. pampasense Hawkes	pam		134	PERU	Ayacucho	Cangallo	Cangallo.  7 km from Rio Pampas bridge.	R	S	
3990	HHCH 5088	19710408	71	33	0	W	14	20	0	S	S. pampasense Hawkes	pam		134	PERU	Cuzco	Canas	"Ruins of Viracocha at Raqchi, near San Pedro."	SLR	S	
3991	HHCH 5087	19710408	71	33	0	W	14	20	0	S	S. pampasense Hawkes	pam		134	PERU	Cuzco	Canas	"Ruins of Viracocha at Raqchi, near San Pedro."		S	33
3989	HHCH 5112	19710411	71	51	0	W	13	26	0	S	S. pampasense Hawkes	pam		134	PERU	Cuzco	Calca	Calco.  Ruins of Pisac.		S	58
3986	EBS 1894	19581130	73	49	18	W	13	25	57	S	S. pampasense Hawkes	pam		134	PERU	Apurimac	Chincheros	Rio Chincheros		S	
3988	HHCH 5229	19710418	73	28	0	W	13	39	0	S	S. pampasense Hawkes	pam		134	PERU	Apurimac	Andahuaylas	"Andahuaylas.  Ayacucho road above Rio Pampas, 12 km below Chincheros."		S	
3982	ROR 969		73	54	32	W	13	25	23	S	S. pampasense Hawkes	pam		134	PERU	Ayacucho	Cangallo	5 km from Chumbes.			
3985	HJT 1420	19530418	73	51	3	W	13	20	0	S	S. pampasense Hawkes	pam		134	PERU	Ayacucho	Cangallo	"Cangallo.  Pajonal, between Ocros and Andahuaylas."			
3987	ROR 966		73	47	58	W	13	26	57	S	S. pampasense Hawkes	pam		134	PERU	Apurimac	Chincheros	Rio Chincheros.			
3992	LUIS LOPEZ & ADELA FORERO 820393 (=820441)	19820611	73	7	55	W	7	8	0	N	S. pamplonense L. L?pez	ppl		135	COLOMBIA	Santander	Bucaramanga	MUNICIPIO DE PAMPLONA.			
3993	CCC 5245		73	7	55	W	7	8	0	N	S. pamplonense L. L?pez	ppl		135	COLOMBIA	Santander	Bucaramanga	"Pamplona, Cerro de Oriente."			
5553	CPLS 1308	19920820	72	40	0	W	7	20	0	N	S. pamplonense L. L?pez	ppl		135	COLOMBIA	Norte de Santander		"on Pﬂramo of Cerro Oriente (also locally known as Las Antenas), 5.3 km from deviation of main highway of Bucaramanga to Pamplona."			
5554	CPLS 1310	19920820	72	40	0	W	7	18	0	N	S. pamplonense L. L?pez	ppl		135	COLOMBIA	Norte de Santander		"at La Finca, 5 km from deviation of main road (Bucaramanga - Pamplona Highway) to Cerro Oriente, then 400 m from dirt road to western side of Cerro Oriente, above Pamplona."			
4002	HAW 1475	19580911	105	2	0	W	24	11	0	N	S. papita Rydb.	pta		136	MEXICO	Durango		"Turn N, off of the Durango-Mazatlan highway, at El Soldado."	S	R	17
4001	HAW 1486	19580911	105	2	0	W	24	11	0	N	S. papita Rydb.	pta		136	MEXICO	Durango		"NW of Durango, 1 mile from Otinapa along the road to Durango."	S	S	17
4003	HAW 1476	19580911	105	2	0	W	24	11	0	N	S. papita Rydb.	pta		136	MEXICO	Durango		"3 miles towards Otinapa, turning N at El Soldado from the Durango-Mazatlan highway."	S	S	17
4020	COR 20075		103	10	0	W	23	5	0	N	S. papita Rydb.	pta		136	MEXICO	Zacatecas		"18 miles W of Durango, Rio Chico."	S	S	17
4021	HAW 1473	19580910	103	10	0	W	23	30	0	N	S. papita Rydb.	pta		136	MEXICO	Zacatecas		"82 miles from Fresnillo on the road from Zacatecas, El Alamo, 7 miles from the Durango border."	S	S	17
3994	HAW 1259	19580814	106	5	0	W	29	8	0	N	S. papita Rydb.	pta		136	MEXICO	Chihuahua		"Majalca, 40 miles NW of Chihuahua, near the village."		S	17
4018	HAW 1488	19580912	103	35	0	W	23	30	0	N	S. papita Rydb.	pta		136	MEXICO	Zacatecas		"4.2 miles from the Durango border, along the road from Durango to Zacatecas."		S	17
4013	HAW 1482	19580911	103	54	0	W	24	57	0	N	S. papita Rydb.	pta		136	MEXICO	Durango		"Near Hacienda Otinapa, Ranche Alamito, high valley of Rio Chico."		S	8
4007	TRHRG 122B	19830924	104	28	10	W	24	23	49	N	S. papita Rydb.	pta		136	MEXICO	Durango		"S of Durango, 36 km along track from La Ferreria to Aserradero La Flor."			17
4009	TRHRG 112	19830922	104	21	0	W	22	40	0	N	S. papita Rydb.	pta		136	MEXICO	Durango		"Along the track from Huejuquilla to Santa Lucia de la Sierra, 8 km S of Las Canoas."			17
4010	TRHRG 113	19830922	104	21	0	W	22	40	0	N	S. papita Rydb.	pta		136	MEXICO	Durango		"Along the track from Huejuquilla to Santa Lucia de la Sierra, 2 km E of Las Canoas."			17
4019	TRHRG 114	19830923	103	34	0	W	22	46	0	N	S. papita Rydb.	pta		136	MEXICO	Zacatecas		26 km W of Valparaiso on road to Huejuquilla.			17
4004	TRHRG 137	19830925	104	40	0	W	23	47	0	N	S. papita Rydb.	pta		136	MEXICO	Durango		16 km S of El Salto on the track to La Pena.			33
4005	TRHRG 138	19830925	104	40	0	W	23	47	0	N	S. papita Rydb.	pta		136	MEXICO	Durango		18 km S of El Salto on the track to La Pena.			33
3995	TRHRG 134	19830925	106	3	0	W	24	23	0	N	S. papita Rydb.	pta		136	MEXICO	Durango		45 km W of El Salto on Hwy 40 just before La Ciudad.			
3996	TRHRG 130	19830925	105	40	0	W	23	47	0	N	S. papita Rydb.	pta		136	MEXICO	Durango		25 km W of El Salto on hwy 40 at Las Rusias microwave tower.			
3997	TRHRG 132	19830925	105	40	0	W	23	47	0	N	S. papita Rydb.	pta		136	MEXICO	Durango		"25 km W of El Salto on Hwy 40, at Las Rusias microwave tower."			
3998	TRHRG 135	19830925	105	22	0	W	23	47	0	N	S. papita Rydb.	pta		136	MEXICO	Durango		7 km S of El Salto on the track to La Pena.			
3999	TRHRG 136	19830925	105	22	0	W	23	47	0	N	S. papita Rydb.	pta		136	MEXICO	Durango		12 km S of El Salto on the track to La Pena.			
4000	TRHRG 133	19830925	105	10	0	W	24	2	0	N	S. papita Rydb.	pta		136	MEXICO	Durango		"Hwy 40, 51 km W of Durango, 0.5 km along the track to Barballones."			
4006	TRHRG 139	19830925	104	40	0	W	23	47	0	N	S. papita Rydb.	pta		136	MEXICO	Durango		17 km S of El Salto on the track to La Pena.			
4008	TRHRG 128	19830924	104	28	10	W	24	23	49	N	S. papita Rydb.	pta		136	MEXICO	Durango		"S of Durango, 68 km along the track from La Ferreria to La Flor."			
4011	TRHRG 125	19830924	104	6	0	W	24	33	0	N	S. papita Rydb.	pta		136	MEXICO	Durango		3 km beyond La Flor on the track to Las Bayas.			
4012	TRHRG 127	19830924	104	6	0	W	24	33	0	N	S. papita Rydb.	pta		136	MEXICO	Durango		8 km beyond La Flor on the track to Las Bayas.
4014	TRHRG 117	19830923	103	39	0	W	23	38	0	N	S. papita Rydb.	pta		136	MEXICO	Zacatecas		"Sierra de Sombrerete. From San Martin, near Hwy 45, 5 km along the track to the microwave tower."
4015	TRHRG 118	19830923	103	39	0	W	23	38	0	N	S. papita Rydb.	pta		136	MEXICO	Zacatecas		"Sierra de Sombrerete. From San Martin, near Hwy 45, 5 km along the track to the microwave tower."
4016	TRHRG 119	19830923	103	39	0	W	23	38	0	N	S. papita Rydb.	pta		136	MEXICO	Zacatecas		"Sierra de Sombrerete, just below the microwave tower, 8 km from San Martin."
4017	TRHRG 120	19830923	103	39	0	W	23	38	0	N	S. papita Rydb.	pta		136	MEXICO	Zacatecas		"Hwy 45, 18 km NW of Sombrerete towards Vicente Guerrero, at junction with side-track to El Alamo."
4022	SCLp 5071	19910511	78	50	0	W	1	38	0	S	S. paucijugum Bitter	pcj		137	ECUADOR	Chimborazo	Riobamba	"Guaranda.  10.5 km west of San Juan, on road to Guaranda by Loma Tililog, on south side of road."
4023	SCLp 5084	19910517	78	48	0	W	1	44	0	S	S. paucijugum Bitter	pcj		137	ECUADOR	Chimborazo	Colta	"Sicalpa.  In Quebrada Camal, on north side of road from Sicalpa-Pallatanga, 13.2 km southwest of Sicalpa road junction with road to Ocpote."
4024	SCLp 5130	19910506	78	46	0	W	1	18	0	S	S. paucijugum Bitter	pcj		137	ECUADOR	Tungurahua	Ambato	"Simiatug.  30.5 km southeast of Ambato on road to Guaranda, beginning at junction of road in Ambato, at Tamboloma."
4025	SCLp 5094	19910521	78	40	0	W	0	36	0	N	S. paucijugum Bitter	pcj		137	ECUADOR	Pichincha	Mejia	"In Parque Nacional Cotopaxi, on north side of park road, 0.8 km east of northernmost park control station off of Quito-Latacunga Road."
